0.01007676,-0.3023545,-0.02729767,0.9527513
-0.040561,-0.2512819,-0.02940186,0.9666167
-0.03534002,-0.2574722,-0.02989104,0.9651765
-0.02682588,-0.2521459,-0.03915306,0.9665246
-0.01996944,-0.2626865,-0.04453088,0.9636463
-0.01934004,-0.2597886,-0.04707253,0.9643236
-0.01737759,-0.2627005,-0.05373009,0.9632235
-0.006569818,-0.2491888,-0.06091283,0.9665151
0.004405666,-0.2508779,-0.06489282,0.9658312
-0.005387572,-0.253212,-0.06281331,0.9653544
-0.003628876,-0.2674009,-0.06428428,0.9614318
-0.001775609,-0.2637856,-0.06708588,0.962244
-0.004175734,-0.2702117,-0.06299263,0.9607289
0.003283085,-0.256646,-0.06577808,0.964259
0.002324782,-0.2757106,-0.06509529,0.9590312
0.00599816,-0.2597191,-0.06373073,0.9635602
0.0007761344,-0.2631559,-0.06841876,0.9623239
0.01650677,-0.2667939,-0.06946532,0.9611051
0.007001185,-0.3192688,-0.06548903,0.9453728
0.01003332,-0.3209489,-0.06404639,0.9448752
0.0006941408,-0.3007903,-0.05767256,0.9519446
-0.009160467,-0.3180721,-0.05080364,0.94666
-0.009436309,-0.3340202,-0.05014035,0.9411841
-0.02072414,-0.3331996,-0.05134247,0.9412293
-0.01352867,-0.3404532,-0.05462223,0.938576
-0.03066906,-0.35909,-0.05114792,0.9313955
-0.03782858,-0.3710031,-0.05475223,0.926244
-0.07150687,-0.3958933,-0.04909089,0.9141911
-0.1107141,-0.3831958,-0.01884526,0.9168141
-0.1690021,-0.3919372,-0.006686572,0.9043113
-0.1847958,-0.3851925,0.00433445,0.9041341
-0.2051063,-0.380204,0.01402824,0.9017646
-0.2572516,-0.3648626,0.04001017,0.8939217
-0.2614735,-0.3782493,0.029047,0.8875333
-0.283327,-0.3700017,0.03866191,0.8839287
-0.2993782,-0.3600568,0.04947583,0.882204
-0.3158617,-0.356289,0.05706865,0.8775151
-0.3027742,-0.3575033,0.05663703,0.8816527
-0.3075998,-0.3580236,0.054482,0.8799052
-0.2971827,-0.3576901,0.05413172,0.8836346
-0.3086632,-0.3555933,0.05420467,0.8805352
-0.3088154,-0.3543693,0.05019162,0.8812129
-0.3024799,-0.3396607,0.06779585,0.8879979
-0.3166538,-0.3198701,0.08602849,0.8888265
-0.3048165,-0.3183606,0.08101118,0.8939634
-0.2959525,-0.3261346,0.06593399,0.8953777
-0.2941345,-0.3411714,0.04950783,0.8914236
-0.2843107,-0.3556342,0.0366701,0.8895769
-0.2459417,-0.3709051,0.0208906,0.8952685
-0.2231076,-0.3835697,0.01266371,0.8960674
-0.168759,-0.3898137,-0.0003538653,0.9052987
-0.1680789,-0.388005,0.002236299,0.9061989
-0.1540781,-0.3832328,0.005721871,0.910692
-0.1791347,-0.3712351,0.0222526,0.9108239
-0.1864138,-0.3795543,0.02405304,0.9058751
-0.2025743,-0.3725247,0.03575732,0.9049367
-0.2151434,-0.36207,0.05205365,0.9054883
-0.2327287,-0.3535212,0.06501602,0.9036775
-0.2478915,-0.3502866,0.0718275,0.9003832
-0.2485338,-0.3421452,0.07729024,0.9028808
-0.2490732,-0.3494976,0.07057627,0.9004626
-0.2359134,-0.3529783,0.05646981,0.9036384
-0.2338334,-0.3583456,0.05526618,0.9021396
-0.2254889,-0.3608705,0.05151355,0.9034786
-0.2144647,-0.3587269,0.05113716,0.9070308
-0.2013548,-0.3611017,0.04294753,0.9095148
-0.1906829,-0.3586596,0.03823258,0.912985
-0.1730899,-0.3455924,0.03947171,0.9214379
-0.150341,-0.3405336,0.03237592,0.9275702
-0.1339173,-0.34723,0.02282669,0.9278882
-0.11746,-0.3509008,0.01895929,0.9288231
-0.103483,-0.3579497,0.01030837,0.9279315
-0.09453534,-0.3620589,0.007900303,0.9273155
-0.08563269,-0.3765401,0.005848786,0.9224155
-0.07411374,-0.3697278,0.005826971,0.9261612
-0.06485038,-0.37826,-0.0002102517,0.9234251
-0.06575333,-0.4045134,-0.02023864,0.9119406
-0.0644278,-0.4050287,-0.0261772,0.9116554
-0.06188373,-0.4010406,-0.0274826,0.9135544
-0.05698441,-0.3965643,-0.03019529,0.9157389
-0.04021972,-0.3876741,-0.04374119,0.9198793
-0.02373167,-0.3896948,-0.05368692,0.9190715
-0.01491147,-0.382504,-0.05889157,0.9219545
-0.002292741,-0.3795084,-0.0706903,0.9224809
0.01069929,-0.3721515,-0.08043095,0.9246187
0.02939896,-0.3711868,-0.0956524,0.9231504
0.03497894,-0.3693363,-0.1002835,0.9232065
0.03599076,-0.3674819,-0.1001013,0.9239271
0.03543976,-0.3767745,-0.09656724,0.9205757
0.03998415,-0.3703427,-0.09470473,0.9231894
0.03229423,-0.3829983,-0.09163979,0.9186248
0.02735578,-0.3805791,-0.08240956,0.9206628
0.02854787,-0.387207,-0.07997405,0.9180741
0.02586215,-0.3858247,-0.08186769,0.9185687
0.01300808,-0.3932161,-0.07392273,0.9163772
-0.006708359,-0.3988483,-0.06029636,0.9150079
-0.03282063,-0.4013547,-0.04564583,0.9141957
-0.0662955,-0.4132947,-0.03506169,0.9075038
-0.1020513,-0.4270339,-0.02048764,0.8982248
-0.124202,-0.4304931,-0.01580358,0.893868
-0.1318756,-0.4289486,-0.02013703,0.893424
-0.131527,-0.431751,-0.02685521,0.8919476
-0.1210774,-0.4402874,-0.03767445,0.8888576
-0.1077626,-0.442955,-0.0455812,0.888876
-0.0993316,-0.4378755,-0.05170061,0.8920344
-0.0888148,-0.4297196,-0.05237154,0.8970565
