0.001192984,0.04983595,0.008763161,0.9987183
0.04401374,0.0163514,0.03542303,0.9982688
0.02340745,0.02084234,0.0149399,0.9993971
0.008857764,0.01360886,0.004172374,0.9998595
0.004723444,0.003632348,-0.01827485,0.9998153
0.0002424879,-0.01173381,-0.03788804,0.9992131
-0.005808375,-0.0179085,-0.04593385,0.998767
-0.01796342,-0.0258081,-0.05790014,0.9978271
-0.01688278,-0.02308262,-0.06202844,0.9976646
-0.02131536,-0.02649546,-0.05029724,0.9981551
-0.02587997,-0.02592407,-0.03733267,0.9986314
-0.01964149,-0.02286396,-0.03532853,0.9989212
-0.02849522,-0.01692846,-0.04619702,0.9983824
-0.02458647,-0.01013555,-0.05224816,0.99828
-0.021265,0.005251583,-0.04655831,0.9986753
-0.01520177,0.01487661,-0.03999193,0.9989735
-0.009076308,0.02435296,-0.02972358,0.9992203
-0.01077155,0.0316316,-0.02573948,0.99911
-0.004657724,0.0332886,-0.01645528,0.9992995
0.0007111839,0.03782167,0.008837655,0.9992452
0.003220655,0.0262772,0.01401287,0.9995514
0.006261114,0.01433989,0.02342062,0.9996033
0.007303629,0.01133562,0.03929969,0.9991364
0.0159929,0.01428312,0.0508504,0.998476
0.02639608,0.007572784,0.05814806,0.9979302
0.02959812,0.002605514,0.05988824,0.9977627
0.03177477,-0.0006968586,0.0599635,0.9976945
0.02972829,-0.001407191,0.05166261,0.998221
0.03171406,0.001073327,0.04004138,0.9986941
0.03390652,0.009039558,0.0177773,0.999226
0.03355598,0.01670509,0.006850468,0.9992737
0.034482,0.01732287,-0.01527885,0.9991383
0.03924404,0.0167592,-0.03878075,0.9983362
0.04077383,0.004985289,-0.03858923,0.9984105
0.03664095,-0.02566066,-0.03169586,0.998496
0.0322341,-0.04749121,-0.01956267,0.9981598
0.03946878,-0.05470948,-0.008344429,0.997687
0.03434295,-0.05662622,-0.005694989,0.9977884
0.04058909,-0.04354459,-0.00510327,0.9982135
0.05138972,-0.03080024,-0.005655113,0.9981876
0.04672305,-0.02870721,-0.0002640696,0.9984952
0.04316285,-0.0251647,-0.02737783,0.9983758
0.03395983,-0.02584609,-0.0389442,0.9983296
0.02468741,-0.03030198,-0.04389243,0.9982713
0.01473601,-0.03323998,-0.04395313,0.9983718
0.006237418,-0.03637435,-0.04556058,0.9982796
0.003821796,-0.03830228,-0.04630366,0.9981855
-0.0007115663,-0.04042561,-0.04968393,0.9979463
-0.005488845,-0.03753898,-0.05771235,0.9976121
-0.01037007,-0.03815699,-0.0599287,0.9974192
-0.009604388,-0.03100199,-0.05676571,0.9978598
-0.007985356,-0.02551148,-0.06080313,0.9977917
-0.009972703,-0.02820469,-0.05322781,0.9981342
-0.009255122,-0.0191976,-0.03921603,0.9990035
-0.01241254,-0.01657658,-0.02571782,0.9994547
-0.01361001,-0.01488191,0.002116984,0.9997944
-0.009586782,-0.005681185,0.004902021,0.999926
-0.002316183,-0.006939483,0.02654519,0.9996209
0.003207401,-0.008969449,0.04390765,0.9989902
0.01042665,-0.01286449,0.06081331,0.9980118
0.01751099,-0.01310101,0.07271113,0.9971133
0.02475523,-0.01753027,0.08111587,0.996243
0.0277937,-0.02052109,0.09874611,0.9945128
0.03002109,-0.02054079,0.10896,0.9933803
0.03258077,-0.02177804,0.126517,0.9911901
0.03371404,-0.02046225,0.1387816,0.9895374
0.04196639,-0.01910407,0.136027,0.9896315
0.04518096,-0.009453848,0.1382108,0.9893266
0.05069596,-0.008552294,0.1250843,0.9908131
0.04679157,4.894333E-05,0.1107499,0.9927461
0.03978716,0.009563662,0.1156657,0.9924449
0.03011398,0.01125988,0.1248894,0.9916496
0.0261893,0.004024165,0.09239707,0.9953696
0.0282429,0.01936287,0.0684859,0.9970642
0.02421874,0.02541795,0.04168153,0.9985139
0.01917629,0.01814355,0.006578661,0.9996298
0.01446649,0.0162645,0.01318976,0.999676
0.00524696,0.0248897,-0.005121858,0.9996633
0.002632174,0.0213432,-0.01835177,0.9996003
-0.004277061,0.0110494,-0.00844863,0.9998941
-0.003850786,0.0100201,-0.009681415,0.9998955
-0.006902785,-0.0007397481,0.009059631,0.9999349
-0.006262952,0.008937107,0.02358186,0.9996623
0.004172728,0.01051793,0.03678216,0.9992593
0.009336237,0.01813124,0.04592529,0.9987367
0.007013977,0.02937858,0.06816686,0.9972166
0.01239153,0.03308468,0.06481749,0.9972716
