-0.03257963,-0.03085883,-0.02363029,0.9987131
-0.01918225,-0.0263623,-0.02724566,0.9990969
-0.03091449,-0.03031506,-0.02407533,0.9987721
-0.04087633,-0.03351391,-0.02140037,0.9983727
-0.04188598,-0.03383028,-0.02112917,0.9983259
-0.04782863,-0.03566166,-0.01953582,0.9980276
-0.0521341,-0.03695593,-0.01838418,0.9977868
-0.05964623,-0.03914898,-0.01637512,0.9973171
-0.06544483,-0.04078343,-0.01482988,0.9969121
-0.07868006,-0.04432378,-0.011312,0.9958499
-0.07952303,-0.04454041,-0.01108732,0.9957757
-0.07080371,-0.04224931,-0.01340245,0.996505
-0.06412543,-0.04041588,-0.01518144,0.9970075
-0.05851764,-0.03882583,-0.01667262,0.9973917
-0.03650665,-0.03212841,-0.02257309,0.9985617
-0.02044819,-0.02679902,-0.02690069,0.9990695
-0.02001275,-0.026649,-0.02701936,0.9990792
-0.01754214,-0.02579519,-0.02768697,0.9991298
-0.01245182,-0.02400874,-0.02906498,0.9992115
-0.0124929,-0.02402328,-0.02905391,0.9992111
-0.009962215,-0.02312191,-0.02973966,0.9992405
-0.01564908,-0.0251349,-0.0281995,0.9991637
-0.02596506,-0.02867122,-0.02541197,0.9989284
-0.04354918,-0.03434896,-0.02067979,0.9982465
-0.0394225,-0.03305591,-0.0217905,0.9984379
-0.05606569,-0.03811383,-0.0173333,0.9975488
-0.05751958,-0.03853721,-0.01694124,0.9974565
-0.04976179,-0.03624568,-0.01902029,0.997922
-0.03570832,-0.0318718,-0.02278859,0.9985939
-0.03750194,-0.03244608,-0.02230643,0.9985206
-0.04027827,-0.03332589,-0.02156082,0.9983999
-0.04493779,-0.03477732,-0.02031024,0.9981777
-0.04566723,-0.03500156,-0.02011502,0.9981407
-0.04187141,-0.03382576,-0.02113274,0.9983265
-0.04763823,-0.03560304,-0.01958976,0.9980377
-0.06228041,-0.03989848,-0.01566962,0.9971377
-0.07685933,-0.04385275,-0.01179394,0.9960073
-0.07925698,-0.04447232,-0.01115681,0.9957992
-0.09073319,-0.04731487,-0.008116217,0.9947175
-0.1018827,-0.04987989,-0.005174599,0.9935317
-0.08948855,-0.04701628,-0.008446749,0.9948416
-0.06718045,-0.0412643,-0.01436132,0.9967837
-0.03954576,-0.033095,-0.02175791,0.9984325
-0.02840377,-0.02948445,-0.0247563,0.9988548
-0.02063766,-0.02686361,-0.02685054,0.9990653
-0.01176433,-0.02376465,-0.02925133,0.9992202
-0.006666,-0.02193449,-0.03063404,0.9992678
-0.006928362,-0.02202954,-0.03056275,0.999266
-0.01225596,-0.02393927,-0.02911806,0.9992141
-0.02228739,-0.02742724,-0.02640602,0.9990264
-0.03070924,-0.03024697,-0.02413265,0.9987791
-0.04490937,-0.03476891,-0.02031673,0.9981791
-0.04058589,-0.03342275,-0.02147815,0.998386
-0.04957682,-0.03619132,-0.01906488,0.9979323
-0.06920288,-0.04181636,-0.01382599,0.9966299
-0.07471258,-0.04328935,-0.01237063,0.9961883
-0.04967359,-0.03621966,-0.01904179,0.9979268
-0.03761563,-0.03248191,-0.02227731,0.9985158
-0.03873102,-0.03283709,-0.02197591,0.9984682
-0.04260856,-0.03405564,-0.02093548,0.9982919
-0.04782115,-0.03565943,-0.01953788,0.998028
-0.05557518,-0.03797073,-0.01746428,0.9975794
-0.07042635,-0.0421489,-0.01349565,0.9965347
-0.08292792,-0.04540325,-0.0101862,0.9954686
-0.0946923,-0.04824799,-0.007071099,0.9943115
-0.1180723,-0.05325551,-0.0009194235,0.9915754
-0.1153431,-0.05271589,-0.001632239,0.9919245
-0.09784959,-0.0489736,-0.006243248,0.9939759
-0.06288821,-0.04006889,-0.01551128,0.9970953
-0.0540784,-0.03753148,-0.01786402,0.9976712
-0.05253581,-0.03707515,-0.01827607,0.9977633
-0.02558242,-0.02854504,-0.02550825,0.9989395
-0.007147133,-0.02210889,-0.03050319,0.9992645
0.000234434,-0.0194008,-0.03250861,0.9992831
0.004621007,-0.01775665,-0.03370234,0.9992635
0.007163068,-0.01679188,-0.03439515,0.9992416
0.002148237,-0.01868673,-0.03302906,0.9992774
-0.003840008,-0.02090577,-0.03139882,0.9992809
-0.01840225,-0.02609342,-0.02745442,0.999113
-0.02711735,-0.02905572,-0.02510448,0.9988945
-0.04439558,-0.03460999,-0.02045596,0.9982048
-0.04648583,-0.03525232,-0.01989581,0.9980984
-0.04264156,-0.03406644,-0.02092486,0.9982902
-0.04894689,-0.03600135,-0.01923325,0.9979671
-0.06031673,-0.03934027,-0.01619719,0.9972723
-0.06620357,-0.04099349,-0.0146281,0.9968564
-0.06063294,-0.03943057,-0.01611206,0.9972509
-0.05864714,-0.03886186,-0.01664292,0.9973832
-0.05687364,-0.03834921,-0.01711644,0.9974977
-0.05948724,-0.03910339,-0.01641762,0.9973277
-0.05591371,-0.03806956,-0.01737366,0.9975584
-0.0477731,-0.03564545,-0.01954857,0.9980306
-0.05649764,-0.03823994,-0.01721686,0.9975216
-0.06407973,-0.04040302,-0.01519399,0.9970108
-0.0646937,-0.04057452,-0.01502994,0.9969667
-0.05855916,-0.0388367,-0.01666591,0.997389
-0.05999034,-0.03924708,-0.01628427,0.9972942
-0.07496522,-0.04335697,-0.01229808,0.9961673
-0.08734175,-0.04649575,-0.009015933,0.9950519
